104, 33, 24.6026, 103.78
102, 28, 24.8819, 101.225
101, 26, 24.0433, 100.155
103, 31, 26.6885, 103.077
105, 30, 24.7646, 104.219
104, 32, 26.757, 102.078
104, 31, 27.2121, 103.017
105, 30, 28.2645, 104.09
103, 28, 101.859, 26.7658
104, 34, 104.645, 26.3833
103, 29, 101.18, 26.0329
101, 27, 100.461, 23.7808
102, 31, 100.764, 27.2172
101, 28, 100.455, 23.4007
103, 26, 24.9071, 102.23
104, 25, 101.97, 24.1744
102, 26, 24.1664, 101.492
104, 29, 27.1319, 102.904
102, 30, 25.2617, 102.112
103, 30, 25.2312, 101.602
103, 30, 25.6938, 102.274
101, 27, 24.5449, 99.6456
105, 32, 25.3957, 101.887
105, 31, 26.7878, 104.143
104, 30, 26.0312, 102.312
105, 31, 25.6509, 103.517
106, 28, 26.3926, 104.556
103, 30, 26.7952, 102.247
102, 29, 24.5466, 100.416
102, 30, 27.1698, 100.765
101, 28, 25.2137, 99.4967
104, 29, 26.7602, 103.271
103, 25, 102.143, 24.1648
102, 38, 25.9427, 98.8986
109, 39, 26.963, 104.857
103, 34, 23.6173, 100.095
105, 38, 24.45, 100.937
105, 40, 24.405, 100.884
105, 39, 24.1276, 100.837
103, 39, 24.7759, 99.526
103, 35, 24.8877, 100.358
108, 55, 26.5787, 103.619
106, 50, 22.8976, 103.153
107, 49, 24.2146, 102.383
103, 49, 23.2686, 102.915
106, 51, 24.4153, 104.075
107, 46, 26.1424, 103.289
104, 43, 23.4683, 101.184
105, 42, 25.3587, 102.948
102, 27, 101.359, 24.7389
101, 26, 100.589, 24.0631
105, 36, 24.9179, 102.304
104, 37, 24.8811, 101.751
105, 37, 25.7566, 101.83
100, 33, 24.8509, 97.5241
101, 31, 22.1245, 98.9256
100, 32, 21.7593, 97.6252
102, 33, 23.8158, 101.034
101, 31, 24.4083, 99.6547
102, 30, 24.1568, 100.806
100, 27, 23.04, 100.077
107, 30, 24.8538, 104.944
106, 34, 25.8717, 103.212
104, 32, 24.2868, 100.773
103, 27, 25.0536, 101.713
107, 42, 27.8111, 102.675
104, 45, 26.8852, 105.641
102, 42, 26.1781, 103.047
107, 42, 27.1969, 102.853
105, 39, 25.4638, 101.58
104, 40, 25.4992, 102.85
103, 39, 26.0035, 100.381
106, 42, 25.1827, 102.794
105, 44, 25.9852, 104.75
104, 40, 24.6518, 102.489
104, 39, 25.1244, 100.477
108, 36, 24.8203, 103.833
104, 42, 25.2816, 102.895
104, 40, 26.0352, 100.792
105, 41, 26.1518, 101.595
104, 37, 23.2766, 100.738
105, 34, 27.0648, 104.286
101, 30, 24.4835, 100.791
103, 33, 27.7417, 101.898
102, 32, 24.1674, 100.058
105, 37, 26.872, 102.027
100, 31, 23.7292, 98.1503
99, 34, 24.5069, 99.1122
101, 30, 24.0726, 100.487
106, 42, 24.4952, 101.788
108, 39, 28.922, 104.149
104, 31, 24.1606, 102.224
105, 35, 28.6762, 104.596
105, 34, 25.6731, 103.963
103, 32, 27.9009, 99.856
104, 35, 26.8192, 103.719
107, 36, 27.1358, 105.591
104, 40, 26.5552, 100.492
104, 37, 26.5282, 100.342
108, 36, 25.1923, 104.019
104, 37, 25.0613, 101.056
103, 34, 23.9115, 101.659
105, 37, 27.1853, 102.807
100, 30, 22.9694, 98.1767
102, 32, 24.858, 100.978
105, 27, 102.261, 23.3169
103, 29, 102.973, 25.3011
103, 27, 102.489, 23.6984
101, 33, 25.3057, 101.448
108, 42, 28.5734, 104.347
105, 39, 25.055, 101.767
107, 43, 24.2461, 102.594
107, 44, 25.7013, 103.823
104, 29, 23.5371, 102.072
104, 34, 24.3026, 101.057
104, 40, 22.6111, 102.123
106, 41, 25.4378, 102.215
105, 44, 25.0783, 100.774
108, 47, 27.5875, 103.491
103, 47, 23.9907, 99.7317
105, 45, 25.6624, 101.284
105, 28, 23.8302, 102.545
103, 29, 24.9181, 102.274
105, 24, 21.2127, 104.477
105, 26, 104.477, 25.2048
103, 26, 102.602, 24.9071
103, 26, 101.048, 24.5587
105, 26, 25.2733, 103.352
104, 27, 25.6464, 102.991
105, 41, 25.805, 102.689
103, 44, 25.8772, 100.543
108, 39, 25.2511, 103.776
105, 39, 24.7034, 101.776
105, 39, 25.111, 101.416
107, 41, 26.7814, 103.213
102, 34, 23.5287, 99.749
102, 32, 22.9812, 99.1123
105, 28, 104.102, 26.0854
101, 26, 100.408, 24.898
107, 38, 27.2985, 103.38
106, 35, 24.655, 102.845
106, 43, 28.2992, 104.787
104, 42, 26.2581, 103.374
107, 42, 26.1764, 102.657
104, 48, 26.1623, 103.728
103, 28, 26.7761, 101.663
103, 29, 27.1238, 102.237
103, 26, 101.859, 24.907
102, 25, 24.1871, 101.222
104, 37, 25.9997, 100.963
102, 34, 25.4986, 99.5505
105, 29, 23.5486, 102.573
104, 37, 25.0425, 100.302
107, 36, 24.7619, 103.996
106, 38, 25.9638, 101.588
103, 38, 27.632, 100.717
107, 35, 24.302, 104.086
106, 34, 24.2663, 103.797
105, 35, 25.935, 104.44
104, 34, 27.417, 104.875
103, 32, 25.3009, 102.758
106, 33, 22.7102, 102.94
102, 32, 24.1536, 100.021
102, 36, 24.931, 99.5664
105, 37, 25.5679, 101.994
102, 31, 21.9847, 101.034
104, 29, 23.5377, 101.429
103, 30, 23.5521, 100.863
102, 29, 100.069, 24.7539
104, 31, 23.4509, 101.655
107, 33, 27.5983, 104.853
105, 32, 27.2461, 102.798
103, 33, 28.1373, 100.929
103, 33, 27.3087, 102.935
103, 28, 22.9491, 103.052
104, 30, 25.0496, 102.516
101, 32, 26.4601, 99.4746
104, 41, 23.5944, 103.234
103, 38, 24.0734, 99.7371
106, 40, 24.9176, 102.359
107, 38, 25.7252, 104.07
102, 39, 25.408, 101.96
101, 34, 23.8953, 98.8549
103, 35, 24.9042, 101.171
103, 34, 23.5605, 100.061
104, 26, 103.084, 24.546
102, 27, 101.487, 25.6506
103, 29, 27.5172, 101.838
106, 26, 105.292, 24.5352
104, 27, 24.8819, 103.028
104, 31, 25.9916, 103.615
104, 29, 25.7047, 102.019
101, 26, 23.0443, 100.446
104, 37, 24.1058, 102.117
106, 38, 24.5059, 104.088
103, 39, 25.6499, 101.712
107, 37, 26.0138, 103.399
106, 40, 27.3408, 103.227
100, 38, 24.0119, 98.9373
102, 42, 23.3696, 98.463
103, 41, 23.8826, 99.8499
104, 39, 23.2096, 101.941
103, 42, 26.9039, 101.877
103, 41, 25.6877, 103.093
104, 45, 28.5721, 102.485
103, 39, 27.5369, 100.925
109, 40, 26.8985, 105.013
105, 33, 24.2021, 102.825
105, 31, 26.5589, 103.03
106, 27, 105.112, 26.4186
103, 28, 27.4552, 102.034
104, 26, 25.0547, 103.065
106, 28, 23.47, 104.174
102, 33, 24.0403, 100.904
102, 35, 23.8819, 99.0855
101, 32, 23.14, 99.6547
102, 33, 22.9263, 100.418
103, 27, 26.4522, 101.685
104, 32, 24.2029, 101.216
106, 34, 25.9155, 103.658
103, 32, 25.1005, 102.032
103, 31, 24.424, 102.658
104, 31, 24.7829, 102.196
104, 33, 24.4031, 102.443
104, 33, 24.4, 102.444
104, 29, 24.594, 102.909
102, 39, 26.3258, 98.8228
105, 38, 27.2074, 101.158
105, 37, 26.4252, 101.664
101, 29, 22.4823, 99.4169
103, 27, 24.1859, 101.463
100, 30, 24.8594, 99.4885
102, 32, 24.5438, 100.187
105, 38, 24.9459, 102.98
102, 41, 25.1048, 99.6829
107, 40, 23.8211, 103.269
102, 37, 23.3887, 101.288
108, 39, 22.8054, 105.231
102, 39, 25.4034, 99.3968
106, 41, 27.4015, 102.926
106, 41, 26.3246, 104.437
107, 42, 25.7461, 104.207
103, 39, 23.9726, 101.871
104, 36, 22.037, 100.456
102, 38, 23.9093, 99.3177
105, 38, 26.337, 101.065
102, 39, 23.3992, 98.4709
101, 38, 25.4525, 99.0895
