val_loss,val_bbox_regression_loss,val_classification_loss,loss,bbox_regression_loss,classification_loss,mAP,lr
2.513914108276367,2.079718828201294,0.31633201241493225,3.3809713224569955,2.7013721,0.6795997,0.0,1e-05
1.751142978668213,1.2816499471664429,0.22924454510211945,1.6467139449986545,1.4416261,0.20508793,0.0,1e-05
1.2636561393737793,0.9669749140739441,0.16094064712524414,0.9851120051862013,0.8488943,0.13621749,0.0,1e-05
1.1893402338027954,0.8641549944877625,0.1314622312784195,0.7007310648608689,0.6077682,0.09296291,0.0,1e-05
1.0028446912765503,0.7544670701026917,0.11591259390115738,0.5601752875654986,0.4934119,0.06676367,0.0,1e-05
0.86821049451828,0.6797088980674744,0.12132158875465393,0.48146674953250573,0.42720443,0.054262344,0.0,1e-05
0.8765379786491394,0.6547015309333801,0.1052844375371933,0.42191512798984543,0.37913707,0.04277806,0.0,1e-05
0.8427467942237854,0.6275734901428223,0.11055953800678253,0.38141021926210006,0.34493503,0.036475178,0.0,1e-05
0.9151808619499207,0.6097127795219421,0.14695271849632263,0.3577725029494049,0.32776785,0.03000457,0.0,1e-05
0.8939725756645203,0.6200072765350342,0.12053104490041733,0.32854283664662465,0.3023561,0.026186809,0.0,1e-05
0.8202084302902222,0.607398509979248,0.119446761906147,0.3157032061561665,0.28987145,0.025831657,0.0,1e-05
0.8376191854476929,0.5450955033302307,0.12878577411174774,0.29396370272863553,0.27260268,0.021361053,0.0,1e-05
0.83228600025177,0.5340518951416016,0.14909376204013824,0.2772083556417122,0.25725234,0.019955914,0.0,1e-05
0.8439550399780273,0.5532577037811279,0.15002134442329407,0.2591780063826401,0.24168187,0.017496148,0.0,1e-05
0.762767493724823,0.5175333619117737,0.17401359975337982,0.2519751239806834,0.23539925,0.016575672,0.0,1e-05
0.6918371915817261,0.5009747743606567,0.13754160702228546,0.23590927275631657,0.22087315,0.015036106,0.0,1e-05
0.8581546545028687,0.5048573613166809,0.15272994339466095,0.23331910978801965,0.22038777,0.012931319,0.0,1e-05
0.6948610544204712,0.46912291646003723,0.16211137175559998,0.22172569282936205,0.20893735,0.0127884885,0.0,1e-05
0.8806290030479431,0.5243731141090393,0.16411201655864716,0.21636478171465107,0.20491108,0.011453755,0.0,1e-05
0.8137156367301941,0.5036666393280029,0.16371476650238037,0.21593206147843225,0.2051754,0.010756662,0.0,1e-05
0.7126750946044922,0.5086531043052673,0.16809393465518951,0.20409916356285387,0.1948231,0.009276248,0.0,1e-05
0.7423288226127625,0.4685322940349579,0.1626003533601761,0.19487288609856593,0.18595845,0.008914405,0.0,1e-05
0.9339848756790161,0.48498043417930603,0.1755175143480301,0.19004610716738665,0.182055,0.007991144,0.0,1e-05
0.7064682841300964,0.4911375641822815,0.16665662825107574,0.19544621303323093,0.18813318,0.007313027,0.0,1e-05
0.7431641221046448,0.4652516841888428,0.1773466020822525,0.18114420264139608,0.17451797,0.006626214,0.0,1e-05
