val_loss,val_bbox_regression_loss,val_classification_loss,loss,bbox_regression_loss,classification_loss,mAP,lr
2.333164930343628,1.7897711992263794,0.2909674048423767,3.0430255890494644,2.4824104,0.56061536,0.0,1e-05
1.3500820398330688,1.051474928855896,0.178320974111557,1.5755072481403447,1.3675995,0.20790757,0.0,1e-05
1.1047577857971191,0.7980726361274719,0.12380709499120712,0.9868184468812413,0.85354394,0.13327456,0.0,1e-05
0.8390083312988281,0.630435049533844,0.1169765293598175,0.7491844608025118,0.6492947,0.09988976,0.0,1e-05
0.7300536036491394,0.5852638483047485,0.10711367428302765,0.6480905031315004,0.56630003,0.08179056,0.0,1e-05
0.7901268005371094,0.5476685166358948,0.10079949349164963,0.5855770406096873,0.5132315,0.072345406,0.0,1e-05
0.6871355175971985,0.5090627670288086,0.09051983058452606,0.5338338543896122,0.472447,0.061387077,0.0,1e-05
0.6561649441719055,0.4975540041923523,0.07359474897384644,0.511857764682535,0.45447838,0.057379197,0.0,1e-05
0.646485447883606,0.49146056175231934,0.08606298267841339,0.486231696321582,0.43068996,0.05554165,0.0,1e-05
0.6481335759162903,0.4451996386051178,0.08317986130714417,0.45455722574313934,0.40375164,0.050805457,0.0,1e-05
0.6947938799858093,0.45894095301628113,0.07845517247915268,0.4385254831086242,0.39075696,0.047768462,0.0,1e-05
0.5844593644142151,0.4350934326648712,0.0784120038151741,0.4225902444673608,0.3756538,0.046936415,0.0,1e-05
0.6912952661514282,0.45781847834587097,0.07637039572000504,0.4015625220667006,0.36132047,0.04024222,0.0,1e-05
0.5993251204490662,0.42797979712486267,0.084494948387146,0.3892364263307595,0.35039517,0.0388413,0.0,1e-05
0.5923545956611633,0.39374780654907227,0.07760442793369293,0.36535313518216944,0.3276637,0.037689548,0.0,1e-05
0.5956005454063416,0.4038797914981842,0.08779535442590714,0.35537692294703005,0.32015985,0.035217047,0.0,1e-05
0.5347887277603149,0.40563684701919556,0.06945017725229263,0.3521961327648082,0.317652,0.034544125,0.0,1e-05
0.57096266746521,0.39731648564338684,0.07154391705989838,0.33500880710845293,0.30177414,0.0332349,0.0,1e-05
0.6179654002189636,0.3790150284767151,0.06938453018665314,0.3309896270011909,0.2991668,0.031822775,0.0,1e-05
0.5597149729728699,0.3804745674133301,0.06238985434174538,0.3237755426844803,0.29514438,0.02863111,0.0,1e-05
0.5008772611618042,0.37347882986068726,0.07408153265714645,0.3142114786890975,0.28687397,0.02733764,0.0,1e-05
0.5236749649047852,0.36378923058509827,0.06767132133245468,0.31437828781465693,0.2880408,0.026337536,0.0,1e-05
0.5116123557090759,0.3654693067073822,0.07817040383815765,0.2912556709384859,0.26820588,0.023049837,0.0,1e-05
0.5895549058914185,0.36911541223526,0.07554274797439575,0.30745650772058236,0.2819899,0.025466567,0.0,1e-05
0.5410582423210144,0.37348753213882446,0.06947192549705505,0.3014428477996317,0.2747939,0.026649037,0.0,1e-05
