val_loss,val_bbox_regression_loss,val_classification_loss,loss,bbox_regression_loss,classification_loss,mAP,lr
3.793961524963379,2.9494729042053223,0.3529471158981323,4.11059657250992,3.2628188,0.84777737,0.0,1e-05
2.502951145172119,1.991965889930725,0.2542652189731598,2.9200752142703896,2.602294,0.3177806,0.0,1e-05
2.024339437484741,1.5911160707473755,0.20463024079799652,2.096952478090922,1.8514746,0.24547829,0.0,1e-05
1.5875506401062012,1.2659999132156372,0.17040352523326874,1.6854481384007618,1.4816011,0.20384681,0.0,1e-05
1.2608405351638794,0.9933081269264221,0.14921966195106506,1.361122681034936,1.1909,0.17022257,0.0,1e-05
1.1204584836959839,0.8088507056236267,0.1233653575181961,1.0954735537972113,0.9486871,0.14678636,0.0,1e-05
0.9547200798988342,0.6676959991455078,0.1074206531047821,0.9190999359795542,0.79537755,0.12372235,0.0,1e-05
0.8556777238845825,0.5947763919830322,0.0999092310667038,0.8094067031686957,0.7008283,0.10857843,0.0,1e-05
0.8646806478500366,0.5658552646636963,0.0856977179646492,0.7508296810015284,0.65248007,0.098349616,0.0,1e-05
0.7582628726959229,0.5371490716934204,0.07723409682512283,0.6945215951312672,0.60453415,0.089987546,0.0,1e-05
0.7003591060638428,0.5020648241043091,0.07406660169363022,0.646453227358635,0.567084,0.07936922,0.0,1e-05
0.6852849721908569,0.47660142183303833,0.0682481974363327,0.6164276744380142,0.5412606,0.07516701,0.0,1e-05
0.6645893454551697,0.469499409198761,0.06776628643274307,0.5888796870154563,0.51903313,0.06984658,0.0,1e-05
0.6598690748214722,0.4509807229042053,0.06479722261428833,0.5621983484186307,0.49463338,0.06756505,0.0,1e-05
0.6720027327537537,0.4490073025226593,0.057758115231990814,0.5407775363536796,0.4761258,0.06465167,0.0,1e-05
0.5968151688575745,0.4445725381374359,0.0582275427877903,0.5236695143911574,0.46374565,0.05992385,0.0,1e-05
0.5402076840400696,0.41217631101608276,0.05296950042247772,0.4918013359561111,0.43546006,0.056341268,0.0,1e-05
0.5409390330314636,0.40198081731796265,0.05181045085191727,0.5039784541033735,0.44481555,0.05916278,0.0,1e-05
0.5396220684051514,0.38383474946022034,0.048572640866041183,0.48613973368297925,0.43342936,0.052710384,0.0,1e-05
0.5251045823097229,0.40083253383636475,0.05162747949361801,0.4643428915678853,0.41215345,0.052189466,0.0,1e-05
0.5130172967910767,0.3917946517467499,0.055267300456762314,0.4501317655197298,0.4019246,0.048207145,0.0,1e-05
0.5727106332778931,0.38177844882011414,0.04387270286679268,0.44253068409784874,0.39396796,0.0485627,0.0,1e-05
0.524843692779541,0.3643929958343506,0.045010581612586975,0.4291886503648276,0.3837889,0.045399744,0.0,1e-05
0.47308677434921265,0.36151638627052307,0.045213934034109116,0.42491256889670787,0.37997478,0.044937838,0.0,1e-05
0.488491952419281,0.3519551157951355,0.040994368493556976,0.41610844177429124,0.37288836,0.043220103,0.0,1e-05
