val_loss,val_bbox_regression_loss,val_classification_loss,loss,bbox_regression_loss,classification_loss,mAP,lr
0.5358906984329224,0.3748447299003601,0.047549210488796234,0.39873898781911293,0.35695243,0.041786637,0.0,1e-05
0.46553388237953186,0.3556996285915375,0.044880982488393784,0.4006660378942586,0.356459,0.044207033,0.0,1e-05
0.48749515414237976,0.3531213700771332,0.03899078443646431,0.38451433241969407,0.3443129,0.040201448,0.0,1e-05
0.48297378420829773,0.35350826382637024,0.041702497750520706,0.37715798676616014,0.3369865,0.040171493,0.0,1e-05
0.42069318890571594,0.3144895136356354,0.03780246153473854,0.37413461220384847,0.33294675,0.041187823,0.0,1e-05
0.5076857805252075,0.3702287971973419,0.03838527202606201,0.3801083040959907,0.34108734,0.03902095,0.0,1e-05
0.46622395515441895,0.34067901968955994,0.03595110774040222,0.3591749770472748,0.32023358,0.038941406,0.0,1e-05
0.4214995503425598,0.33153972029685974,0.03420016169548035,0.3587908789967046,0.32116392,0.03762698,0.0,1e-05
0.48933732509613037,0.36130908131599426,0.03598172590136528,0.34349134775123213,0.3064826,0.037008725,0.0,1e-05
0.4631674289703369,0.32914936542510986,0.03447571396827698,0.3463926127161642,0.30967593,0.03671667,0.0,1e-05
0.4937189221382141,0.352691650390625,0.037639129906892776,0.33650989695028827,0.30324697,0.03326289,0.0,1e-05
0.36270827054977417,0.3024686872959137,0.0367988757789135,0.33267301772580005,0.2997479,0.032925036,0.0,1e-05
0.40109550952911377,0.31470948457717896,0.031439200043678284,0.3269624893713479,0.29480335,0.03215913,0.0,1e-05
0.3996495008468628,0.31122487783432007,0.03133993223309517,0.32612868180178634,0.29211164,0.03401709,0.0,1e-05
0.4045349657535553,0.32562360167503357,0.03532824665307999,0.3178239431646135,0.28393322,0.033890717,0.0,1e-05
0.44496938586235046,0.31816691160202026,0.03198147192597389,0.3190247654312789,0.28666052,0.03236428,0.0,1e-05
0.40189576148986816,0.2927159070968628,0.031224871054291725,0.30757168913730465,0.2773098,0.030261884,0.0,1e-05
0.409117192029953,0.29776331782341003,0.030609268695116043,0.3099589960442649,0.2807907,0.029168328,0.0,1e-05
0.37648656964302063,0.2965954542160034,0.03067733719944954,0.308908166006358,0.2803379,0.028570257,0.0,1e-05
0.3696487247943878,0.2838550806045532,0.02814718522131443,0.2851162552833557,0.25705165,0.028064523,0.0,1e-06
0.35677972435951233,0.28039586544036865,0.028661508113145828,0.28584050183946436,0.25737256,0.028467877,0.0,1e-06
0.3660680949687958,0.2852986454963684,0.027354665100574493,0.278513679751242,0.25277483,0.02573888,0.0,1e-06
0.36027246713638306,0.2797912657260895,0.028652196750044823,0.27365105802362616,0.24643879,0.02721233,0.0,1e-06
0.35182732343673706,0.27938973903656006,0.02805577591061592,0.276140300011394,0.24916604,0.026974257,0.0,1e-06
0.3610752522945404,0.280740350484848,0.026921426877379417,0.2814498897453751,0.25501075,0.02643914,0.0,1e-06
