val_loss,val_bbox_regression_loss,val_classification_loss,loss,bbox_regression_loss,classification_loss,mAP,lr
4.845176696777344,3.9025368690490723,1.1143704652786255,5.020875775536825,3.8692374,1.1516385,0.0,1e-05
4.414884090423584,3.6204867362976074,1.056247353553772,4.821405588194382,3.7293856,1.0920197,0.0,1e-05
3.9109370708465576,3.325155258178711,0.9203498959541321,4.486253904741864,3.4917703,0.9944845,0.0,1e-05
3.17566180229187,3.1261146068573,0.6638174653053284,4.027955143950706,3.3128314,0.71512336,0.0,1e-05
2.8948941230773926,3.009427309036255,0.5886942744255066,3.651160428690356,3.1630168,0.48814395,0.0,1e-05
2.7189114093780518,2.8776562213897705,0.5627769827842712,3.4168261594550553,2.9953513,0.4214749,0.0,1e-05
2.5176892280578613,2.766021966934204,0.5393290519714355,3.466185686200164,3.0516167,0.41456884,0.0,1e-05
2.3680341243743896,2.633213758468628,0.5239936113357544,3.0603896462640097,2.714161,0.34622863,0.0,1e-05
2.2193102836608887,2.5681967735290527,0.5057166218757629,2.8862498970918877,2.5511463,0.33510354,0.0,1e-05
2.1003432273864746,2.462467670440674,0.48555129766464233,2.7669519490973893,2.4412158,0.32573566,0.0,1e-05
2.014831066131592,2.370975971221924,0.47154802083969116,2.6352596865143885,2.3110275,0.32423237,0.0,1e-05
1.9821785688400269,2.3292813301086426,0.45534205436706543,2.5624538493710896,2.240677,0.32177645,0.0,1e-05
1.740738034248352,2.222599744796753,0.43660059571266174,2.3445604790088743,2.0523832,0.29217708,0.0,1e-05
1.7109479904174805,2.1625587940216064,0.43016815185546875,2.269611810528955,1.9757876,0.29382402,0.0,1e-05
1.6944971084594727,2.135937213897705,0.4259890913963318,2.1248036927955094,1.8565601,0.2682436,0.0,1e-05
1.6419813632965088,2.0273163318634033,0.4180496633052826,2.0607469359109567,1.7933218,0.26742515,0.0,1e-05
1.629494071006775,1.9853206872940063,0.4196304380893707,2.0267997730609983,1.7605243,0.26627535,0.0,1e-05
1.5262576341629028,1.9842312335968018,0.4007282257080078,1.9849469218143196,1.730658,0.25428894,0.0,1e-05
1.5641924142837524,2.0041823387145996,0.39165550470352173,1.8873101334239162,1.6547016,0.23260844,0.0,1e-05
1.4462047815322876,1.8819828033447266,0.38112562894821167,1.964699853298276,1.6920303,0.27266973,0.0,1e-05
1.4121118783950806,1.8716928958892822,0.3836120069026947,1.8208630556283996,1.5988613,0.2220019,0.0,1e-05
1.4225924015045166,1.8571069240570068,0.3995954394340515,1.7530263690061347,1.5218506,0.23117591,0.0,1e-05
1.2216377258300781,1.7510515451431274,0.3700433671474457,1.7375411737796873,1.5095419,0.2279991,0.0,1e-05
1.236150860786438,1.80751633644104,0.3753868639469147,1.674763563067414,1.4730642,0.20169958,0.0,1e-05
1.2134764194488525,1.7634079456329346,0.36721667647361755,1.6178089200064194,1.3917363,0.22607268,0.0,1e-05
