val_loss,val_bbox_regression_loss,val_classification_loss,loss,bbox_regression_loss,classification_loss,mAP,lr
2.3498470783233643,1.7059743404388428,0.2432580441236496,2.8673622478740386,2.4170368,0.4503252,0.0,1e-05
1.6475999355316162,0.8979870676994324,0.14689306914806366,1.340266462829378,1.1536186,0.18664801,0.0,1e-05
1.2088261842727661,0.6542198061943054,0.10609131306409836,0.7661156380417371,0.6422102,0.12390544,0.0,1e-05
1.0655487775802612,0.5710780620574951,0.07890506088733673,0.5733268914198635,0.49061242,0.08271468,0.0,1e-05
0.8936928510665894,0.5327121615409851,0.09059292078018188,0.4764328059937918,0.416275,0.060157835,0.0,1e-05
0.7890986800193787,0.4982612431049347,0.07826195657253265,0.4081629149408804,0.35907602,0.04908667,0.0,1e-05
0.8736307621002197,0.46763211488723755,0.058697689324617386,0.3616290181861118,0.32172862,0.039900374,0.0,1e-05
0.8231579661369324,0.47091004252433777,0.058032743632793427,0.3394520447467162,0.3055849,0.03386718,0.0,1e-05
0.7066645622253418,0.4725300967693329,0.05389650538563728,0.30805314288973207,0.27640027,0.031652667,0.0,1e-05
0.7304879426956177,0.43516772985458374,0.08217663317918777,0.30356626451770113,0.27585965,0.027706612,0.0,1e-05
0.7474357485771179,0.43844836950302124,0.05372168868780136,0.2757124277931592,0.2511431,0.024569511,0.0,1e-05
0.7050439119338989,0.45790138840675354,0.07303867489099503,0.2636191967599487,0.24225752,0.021361595,0.0,1e-05
0.6909570097923279,0.4362015426158905,0.05921441316604614,0.24994613728442616,0.23054248,0.019403538,0.0,1e-05
0.6754143834114075,0.38635751605033875,0.063698910176754,0.2450423499481139,0.22836047,0.016681915,0.0,1e-05
0.5945267677307129,0.3888553977012634,0.06049764156341553,0.22926144413114088,0.21375854,0.015502748,0.0,1e-05
0.6192636489868164,0.3905283212661743,0.0574495866894722,0.22872714102637523,0.21491115,0.013816106,0.0,1e-05
0.6319234371185303,0.34051069617271423,0.056980375200510025,0.22280290919930482,0.21048145,0.0123214405,0.0,1e-05
0.5928269028663635,0.3937295377254486,0.0648573786020279,0.21111713146553865,0.19863732,0.012479759,0.0,1e-05
0.5366613268852234,0.3499628007411957,0.06032959744334221,0.19613703391164783,0.18571869,0.01041833,0.0,1e-05
0.6030222177505493,0.37873411178588867,0.05946570634841919,0.19793768197131906,0.1881913,0.009746408,0.0,1e-05
0.6209167838096619,0.362534761428833,0.06322286278009415,0.18869928367538644,0.17970209,0.008997199,0.0,1e-05
0.5505574941635132,0.36677613854408264,0.06478923559188843,0.19205078549197505,0.184338,0.007712816,0.0,1e-05
0.5259195566177368,0.3751257359981537,0.05938142538070679,0.18067215805812878,0.17222214,0.008450062,0.0,1e-05
0.6720865964889526,0.36978092789649963,0.0565650574862957,0.1808638166325039,0.17316179,0.0077020605,0.0,1e-05
0.5726984143257141,0.44029340147972107,0.06521117687225342,0.17544801566951124,0.16856413,0.0068838745,0.0,1e-05
