IoU, Prec., Rec., F1, ang. err., std. ang. err., cent. err., std. cent. err. ,F. Neg, F. Pos, T. Pos 
0.5, 0.9937106918238994, 0.9875, 0.9905956112852665, 1.6016747197018395, 5.98036966168885, 1.4379580338576694, 1.7764822976785286, 8.0, 4.0, 632.0
0.55, 0.9937106918238994, 0.9875, 0.9905956112852665, 1.6016747197018395, 5.98036966168885, 1.4379580338576694, 1.7764822976785286, 8.0, 4.0, 632.0
0.6000000000000001, 0.9937106918238994, 0.9875, 0.9905956112852665, 1.6016747197018395, 5.98036966168885, 1.4379580338576694, 1.7764822976785286, 8.0, 4.0, 632.0
0.6500000000000001, 0.9921383647798742, 0.9859375, 0.9890282131661442, 1.6012742515600238, 5.985098278824358, 1.4207289554450615, 1.7243222323736185, 9.0, 5.0, 631.0
0.7000000000000002, 0.9858490566037735, 0.9796875, 0.9827586206896551, 1.600142240144039, 6.003516472251799, 1.356711192018921, 1.5297297401721532, 13.0, 9.0, 627.0
0.7500000000000002, 0.9685534591194969, 0.9625, 0.9655172413793103, 1.589994158063616, 6.054794090478608, 1.2237397894136919, 1.1646120226013292, 24.0, 20.0, 616.0
0.8000000000000003, 0.9591194968553459, 0.953125, 0.9561128526645767, 1.5919099401255123, 6.083675404386006, 1.1767382812529288, 1.034730261420559, 30.0, 26.0, 610.0
0.8500000000000003, 0.9088050314465409, 0.903125, 0.9059561128526646, 1.6041323123918685, 6.243926684404135, 1.025605200843236, 0.6658890191543874, 62.0, 58.0, 578.0
0.9000000000000004, 0.7720125786163522, 0.7671875, 0.7695924764890283, 1.3413703747533732, 4.423579795743185, 0.9255484872285333, 0.5225568625666226, 149.0, 145.0, 491.0
0.9500000000000004, 0.2861635220125786, 0.284375, 0.2852664576802508, 1.182162609729138, 1.7509003833312446, 0.6902356557371372, 0.3469312876718821, 458.0, 454.0, 182.0
Avg, 0.885377358490566, 0.8798437500000003, 0.882601880877743, 1.531601004587309, 5.448660009448589, 1.2133181663512518, 1.2318218318996137, --, --, --
Time: 8.004526326001724
