IoU, Prec., Rec., F1, ang. err., std. ang. err., cent. err., std. cent. err. ,F. Neg, F. Pos, T. Pos 
0.5, 0.9921875, 0.9921875, 0.9921875, 2.2816430759316924, 1.8438319992662486, 1.3785278918682733, 1.6739079798962868, 5.0, 5.0, 635.0
0.55, 0.9921875, 0.9921875, 0.9921875, 2.2816430759316924, 1.8438319992662486, 1.3785278918682733, 1.6739079798962868, 5.0, 5.0, 635.0
0.6000000000000001, 0.9921875, 0.9921875, 0.9921875, 2.2816430759316924, 1.8438319992662486, 1.3785278918682733, 1.6739079798962868, 5.0, 5.0, 635.0
0.6500000000000001, 0.990625, 0.990625, 0.990625, 2.276660976152362, 1.8410098406109, 1.3607810456205183, 1.6144329755592313, 6.0, 6.0, 634.0
0.7000000000000002, 0.9859375, 0.9859375, 0.9859375, 2.261108306101195, 1.8280857549327116, 1.3117927507615985, 1.4512504233005783, 9.0, 9.0, 631.0
0.7500000000000002, 0.9734375, 0.9734375, 0.9734375, 2.229647878409617, 1.8001512361864214, 1.2087250761380117, 1.1333051296216352, 17.0, 17.0, 623.0
0.8000000000000003, 0.959375, 0.959375, 0.959375, 2.2003196455387477, 1.784019563180952, 1.1475657305480642, 0.9373216930013235, 26.0, 26.0, 614.0
0.8500000000000003, 0.9078125, 0.9078125, 0.9078125, 2.1495673830347313, 1.7791880198689787, 1.0714449383729432, 0.752753400479899, 59.0, 59.0, 581.0
0.9000000000000004, 0.709375, 0.709375, 0.709375, 2.0848762867477153, 1.7195783560648399, 0.9616845960128723, 0.5692856241606874, 186.0, 186.0, 454.0
0.9500000000000004, 0.24375, 0.24375, 0.24375, 1.9580995223180429, 1.4266965360276334, 0.6776035830897561, 0.37488994065665554, 484.0, 484.0, 156.0
Avg, 0.8746875000000001, 0.8746875000000001, 0.8746875000000001, 2.2005209226097486, 1.7710225304671183, 1.1875181396148584, 1.185496312646887, --, --, --
Time: 7.91511336199801
