IoU, Prec., Rec., F1, ang. err., std. ang. err., cent. err., std. cent. err. ,F. Neg, F. Pos, T. Pos 
0.5, 0.9921875, 0.9921875, 0.9921875, 1.6416682686392716, 4.041808036657822, 1.3789881164527027, 1.626768620102043, 5.0, 5.0, 635.0
0.55, 0.9921875, 0.9921875, 0.9921875, 1.6416682686392716, 4.041808036657822, 1.3789881164527027, 1.626768620102043, 5.0, 5.0, 635.0
0.6000000000000001, 0.990625, 0.990625, 0.990625, 1.640701053270406, 4.044920995908672, 1.3569605663672255, 1.5305031874694748, 6.0, 6.0, 634.0
0.6500000000000001, 0.990625, 0.990625, 0.990625, 1.640701053270406, 4.044920995908672, 1.3569605663672255, 1.5305031874694748, 6.0, 6.0, 634.0
0.7000000000000002, 0.9875, 0.9875, 0.9875, 1.6401214599609375, 4.05113908513661, 1.3277955766403562, 1.440068130293087, 8.0, 8.0, 632.0
0.7500000000000002, 0.9765625, 0.9765625, 0.9765625, 1.6475564453125, 4.071639328576297, 1.2418263776828116, 1.1915615128284158, 15.0, 15.0, 625.0
0.8000000000000003, 0.965625, 0.965625, 0.965625, 1.642353638090362, 4.092760387099328, 1.1677563235573485, 0.9705462006228248, 22.0, 22.0, 618.0
0.8500000000000003, 0.9203125, 0.9203125, 0.9203125, 1.6466437503316003, 4.179659284219159, 1.0796544634730785, 0.7821749193591193, 51.0, 51.0, 589.0
0.9000000000000004, 0.76875, 0.76875, 0.76875, 1.4982087670302973, 2.409800556795103, 0.9132229107314209, 0.5345635642419463, 148.0, 148.0, 492.0
0.9500000000000004, 0.2734375, 0.2734375, 0.2734375, 1.3108921595982144, 2.2733040920184564, 0.6156612788911222, 0.35344166106826735, 465.0, 465.0, 175.0
Avg, 0.88578125, 0.88578125, 0.88578125, 1.5950514864143268, 3.725176079897795, 1.1817814296615994, 1.1586899603556697, --, --, --
Time: 7.86711767700217
