IoU, Prec., Rec., F1, ang. err., std. ang. err., cent. err., std. cent. err. ,F. Neg, F. Pos, T. Pos 
0.5, 0.990625, 0.990625, 0.990625, 1.1051198354816139, 1.0412693175030527, 1.3662520943185505, 1.7285070465756824, 6.0, 6.0, 634.0
0.55, 0.990625, 0.990625, 0.990625, 1.1051198354816139, 1.0412693175030527, 1.3662520943185505, 1.7285070465756824, 6.0, 6.0, 634.0
0.6000000000000001, 0.990625, 0.990625, 0.990625, 1.1051198354816139, 1.0412693175030527, 1.3662520943185505, 1.7285070465756824, 6.0, 6.0, 634.0
0.6500000000000001, 0.9859375, 0.9859375, 0.9859375, 1.095939882618773, 1.0312755092138923, 1.3094413192413614, 1.5213808910459528, 9.0, 9.0, 631.0
0.7000000000000002, 0.9828125, 0.9828125, 0.9828125, 1.094618440193118, 1.032642079213288, 1.2756612812806738, 1.4005872980128888, 11.0, 11.0, 629.0
0.7500000000000002, 0.975, 0.975, 0.975, 1.0920667404132407, 1.0296625382717532, 1.2098625300527814, 1.1964477900529227, 16.0, 16.0, 624.0
0.8000000000000003, 0.9578125, 0.9578125, 0.9578125, 1.0660601157171008, 1.0094613873087321, 1.1131872605804518, 0.9080846107182714, 27.0, 27.0, 613.0
0.8500000000000003, 0.9265625, 0.9265625, 0.9265625, 1.0379109836288407, 0.9796209307653778, 1.0418981394989673, 0.7310627439319758, 47.0, 47.0, 593.0
0.9000000000000004, 0.7734375, 0.7734375, 0.7734375, 1.0171459361077322, 0.9625081150318348, 0.9208981979131208, 0.5513233858444743, 145.0, 145.0, 495.0
0.9500000000000004, 0.2828125, 0.2828125, 0.2828125, 1.0674179947132372, 0.9676041151432254, 0.6315635971313583, 0.3497535376417631, 459.0, 459.0, 181.0
Avg, 0.8856250000000001, 0.8856250000000001, 0.8856250000000002, 1.0786519599836886, 1.0136582627457262, 1.1601268608654365, 1.1844161396975295, --, --, --
Time: 7.827529959002277
