IoU, Prec., Rec., F1, ang. err., std. ang. err., cent. err., std. cent. err. ,F. Neg, F. Pos, T. Pos 
0.5, 0.984472049689441, 0.990625, 0.987538940809969, 1.6148922315531349, 4.585375196411438, 1.474639730506998, 1.8942642848035094, 6.0, 10.0, 634.0
0.55, 0.984472049689441, 0.990625, 0.987538940809969, 1.6148922315531349, 4.585375196411438, 1.474639730506998, 1.8942642848035094, 6.0, 10.0, 634.0
0.6000000000000001, 0.984472049689441, 0.990625, 0.987538940809969, 1.6148922315531349, 4.585375196411438, 1.474639730506998, 1.8942642848035094, 6.0, 10.0, 634.0
0.6500000000000001, 0.9829192546583851, 0.9890625, 0.9859813084112149, 1.6166619998395537, 4.5887794315915515, 1.4559102165430793, 1.836165016073679, 7.0, 11.0, 633.0
0.7000000000000002, 0.9720496894409938, 0.978125, 0.9750778816199377, 1.6114365452775559, 4.612869894252679, 1.3481788629068023, 1.5309800613312363, 14.0, 18.0, 626.0
0.7500000000000002, 0.9580745341614907, 0.9640625, 0.9610591900311526, 1.6202380707430106, 4.645266199403517, 1.2299851070191408, 1.1838903500894316, 23.0, 27.0, 617.0
0.8000000000000003, 0.9472049689440993, 0.953125, 0.9501557632398754, 1.6121141777663934, 4.670098597253594, 1.1726171023727672, 1.0246642668586394, 30.0, 34.0, 610.0
0.8500000000000003, 0.8990683229813664, 0.9046875, 0.9018691588785046, 1.6339537203826642, 4.783835994540067, 1.0537265455106646, 0.7535300553402366, 61.0, 65.0, 579.0
0.9000000000000004, 0.7437888198757764, 0.7484375, 0.7461059190031152, 1.4762044440729385, 3.662477116411049, 0.920868353223179, 0.5223370464761855, 161.0, 165.0, 479.0
0.9500000000000004, 0.2732919254658385, 0.275, 0.27414330218068544, 1.2719962380149148, 1.4723840993206307, 0.6646954625564478, 0.36965674090118056, 464.0, 468.0, 176.0
Avg, 0.8729813664596273, 0.8784375000000001, 0.8757009345794393, 1.5687281890756435, 4.2191836922007395, 1.2269900841653079, 1.290401639148112, --, --, --
Time: 8.014513968002575
