IoU, Prec., Rec., F1, ang. err., std. ang. err., cent. err., std. cent. err. ,F. Neg, F. Pos, T. Pos 
0.5, 0.9890453834115805, 0.9875, 0.9882720875684129, 3.407875543908228, 6.151872522506115, 1.4138752805002275, 1.7222633268751775, 8.0, 7.0, 632.0
0.55, 0.9890453834115805, 0.9875, 0.9882720875684129, 3.407875543908228, 6.151872522506115, 1.4138752805002275, 1.7222633268751775, 8.0, 7.0, 632.0
0.6000000000000001, 0.9874804381846636, 0.9859375, 0.9867083659108679, 3.407815053610341, 6.156745637562773, 1.3923018456361782, 1.6360778316260738, 9.0, 8.0, 631.0
0.6500000000000001, 0.9874804381846636, 0.9859375, 0.9867083659108679, 3.407815053610341, 6.156745637562773, 1.3923018456361782, 1.6360778316260738, 9.0, 8.0, 631.0
0.7000000000000002, 0.9812206572769953, 0.9796875, 0.9804534792806879, 3.41698089550937, 6.175032679364798, 1.3303806121668758, 1.441561413890897, 13.0, 12.0, 627.0
0.7500000000000002, 0.9702660406885759, 0.96875, 0.9695074276778733, 3.436801442792339, 6.206014672964148, 1.2455396565890013, 1.200165786318724, 20.0, 19.0, 620.0
0.8000000000000003, 0.9561815336463224, 0.9546875, 0.9554339327599687, 3.465317246956833, 6.245573008004945, 1.1740821226101754, 0.9927772376396459, 29.0, 28.0, 611.0
0.8500000000000003, 0.92018779342723, 0.91875, 0.9194683346364346, 3.519528343563988, 6.343586452828794, 1.0626542147445932, 0.7115489247841724, 52.0, 51.0, 588.0
0.9000000000000004, 0.7574334898278561, 0.75625, 0.7568412822517593, 3.4266032069182595, 5.103178710063134, 0.9581260670058132, 0.5496027178601202, 156.0, 155.0, 484.0
0.9500000000000004, 0.2597809076682316, 0.259375, 0.2595777951524629, 4.1428825654179215, 5.766665758485571, 0.6685593737963937, 0.3267198673812685, 474.0, 473.0, 166.0
Avg, 0.8798122065727698, 0.8784375000000001, 0.8791243158717749, 3.503949489619585, 6.045728760184917, 1.2051696299185661, 1.193905826487733, --, --, --
Time: 7.838278455001273
