IoU, Prec., Rec., F1, ang. err., std. ang. err., cent. err., std. cent. err. ,F. Neg, F. Pos, T. Pos 
0.5, 1.0, 0.875, 0.9333333333333333, 53.183845792497905, 3.380620247089908, 4.637903516725727, 3.01402379395267, 2.0, 0.0, 14.0
0.55, 1.0, 0.875, 0.9333333333333333, 53.183845792497905, 3.380620247089908, 4.637903516725727, 3.01402379395267, 2.0, 0.0, 14.0
0.6000000000000001, 1.0, 0.875, 0.9333333333333333, 53.183845792497905, 3.380620247089908, 4.637903516725727, 3.01402379395267, 2.0, 0.0, 14.0
0.6500000000000001, 1.0, 0.875, 0.9333333333333333, 53.183845792497905, 3.380620247089908, 4.637903516725727, 3.01402379395267, 2.0, 0.0, 14.0
0.7000000000000002, 0.9285714285714286, 0.8125, 0.8666666666666666, 53.937625885009766, 2.086416502756035, 4.05499693852179, 2.241921868962794, 3.0, 1.0, 13.0
0.7500000000000002, 0.8571428571428571, 0.75, 0.7999999999999999, 53.81010373433431, 2.1223784509410737, 3.5353138852792116, 1.3907367183092365, 4.0, 2.0, 12.0
0.8000000000000003, 0.8571428571428571, 0.75, 0.7999999999999999, 53.81010373433431, 2.1223784509410737, 3.5353138852792116, 1.3907367183092365, 4.0, 2.0, 12.0
0.8500000000000003, 0.7857142857142857, 0.6875, 0.7333333333333334, 53.8505973815918, 2.2123093320294256, 3.228582518130433, 0.9904396666298336, 5.0, 3.0, 11.0
0.9000000000000004, 0.5714285714285714, 0.5, 0.5333333333333333, 53.946513175964355, 2.431509662731709, 2.726795936402445, 0.45757508681257014, 8.0, 6.0, 8.0
0.9500000000000004, 0.0, 0.0, nan, nan, nan, nan, nan, 16.0, 14.0, 0.0
Avg, 0.7999999999999999, 0.7, 0.7466666666666666, nan, nan, nan, nan, --, --, --
Time: 5.441608141000017
