2.413047933578491,2.2139248847961426
2.0028624713420866,1.9566776752471924
1.8055236160755157,1.7708460092544556
1.5794058203697205,1.5603747367858887
1.339092767238617,1.3490428924560547
1.0656111508607864,1.1495362520217896
0.8646302461624146,0.9846459627151489
0.8069229066371918,0.8621799945831299
0.7479951292276382,0.785852313041687
0.6431250214576721,0.7253085970878601
0.6244395822286606,0.6880221962928772
0.5599086314439774,0.6584140658378601
0.5420399248600006,0.6412029266357422
0.5141045704483986,0.6275359392166138
0.4964203774929047,0.6102840304374695
0.4955870971083641,0.6042587757110596
0.4892219752073288,0.5868524312973022
0.4442396640777588,0.5788160562515259
0.4500282689929008,0.5739749670028687
0.4490019291639328,0.565542459487915
0.4314180910587311,0.5609691143035889
0.4175143375992775,0.5607343912124634
0.4309781029820442,0.559262752532959
0.4310687601566315,0.5579293966293335
0.43247773349285124,0.5577056407928467
