IoU, Prec., Rec., F1, ang. err., std. ang. err., cent. err., std. cent. err. ,F. Neg, F. Pos, T. Pos 
0.5, 0.9541910331384016, 0.9551219512195122, 0.9546562652364701, 1.3140763866692131, 0.9962406071897139, 2.5509659883865377, 1.8648674350500283, 46.0, 47.0, 979.0
0.55, 0.9541910331384016, 0.9551219512195122, 0.9546562652364701, 1.3140763866692131, 0.9962406071897139, 2.5509659883865377, 1.8648674350500283, 46.0, 47.0, 979.0
0.6000000000000001, 0.9541910331384016, 0.9551219512195122, 0.9546562652364701, 1.3140763866692131, 0.9962406071897139, 2.5509659883865377, 1.8648674350500283, 46.0, 47.0, 979.0
0.6500000000000001, 0.9541910331384016, 0.9551219512195122, 0.9546562652364701, 1.3140763866692131, 0.9962406071897139, 2.5509659883865377, 1.8648674350500283, 46.0, 47.0, 979.0
0.7000000000000002, 0.9502923976608187, 0.9512195121951219, 0.9507557289127255, 1.3183957458406725, 0.9959024338698972, 2.5040165843608104, 1.718270192497928, 50.0, 51.0, 975.0
0.7500000000000002, 0.9454191033138402, 0.9463414634146341, 0.9458800585080448, 1.3211651485871365, 0.9972403421611064, 2.459229574975397, 1.600922061909171, 55.0, 56.0, 970.0
0.8000000000000003, 0.935672514619883, 0.9365853658536586, 0.9361287176986837, 1.3121770956180783, 0.9873992211965208, 2.431796744052752, 1.556297813792534, 65.0, 66.0, 960.0
0.8500000000000003, 0.8957115009746589, 0.8965853658536586, 0.8961482203803023, 1.2446044265748877, 0.904934195662674, 2.364615569359669, 1.4855880780476882, 106.0, 107.0, 919.0
0.9000000000000004, 0.7358674463937622, 0.7365853658536585, 0.7362262311067772, 1.0923960871469802, 0.7938192268624586, 2.1279162408019694, 1.2021254680755815, 270.0, 271.0, 755.0
0.9500000000000004, 0.22807017543859648, 0.22829268292682928, 0.2281813749390541, 0.7646000319927034, 0.5104520573143974, 1.4406370084733309, 0.6902967531716083, 791.0, 792.0, 234.0
Avg, 0.8507797270955166, 0.851609756097561, 0.8511945392491467, 1.2309644082437312, 0.9174709905825911, 2.353207567557008, 1.5712970107694626, --, --, --
Time: 16.515149003000033
