IoU, Prec., Rec., F1, ang. err., std. ang. err., cent. err., std. cent. err. ,F. Neg, F. Pos, T. Pos 
0.5, 0.988860325621251, 0.9974070872947277, 0.9931153184165231, 0.9440332111372743, 0.7525097593220487, 1.7077737441737373, 1.0893306566016256, 3.0, 13.0, 1154.0
0.55, 0.988860325621251, 0.9974070872947277, 0.9931153184165231, 0.9440332111372743, 0.7525097593220487, 1.7077737441737373, 1.0893306566016256, 3.0, 13.0, 1154.0
0.6000000000000001, 0.988860325621251, 0.9974070872947277, 0.9931153184165231, 0.9440332111372743, 0.7525097593220487, 1.7077737441737373, 1.0893306566016256, 3.0, 13.0, 1154.0
0.6500000000000001, 0.988860325621251, 0.9974070872947277, 0.9931153184165231, 0.9440332111372743, 0.7525097593220487, 1.7077737441737373, 1.0893306566016256, 3.0, 13.0, 1154.0
0.7000000000000002, 0.988860325621251, 0.9974070872947277, 0.9931153184165231, 0.9440332111372743, 0.7525097593220487, 1.7077737441737373, 1.0893306566016256, 3.0, 13.0, 1154.0
0.7500000000000002, 0.987146529562982, 0.9956784788245462, 0.9913941480206541, 0.9444744688367491, 0.7530332924617408, 1.691169657428186, 1.0142718821167491, 5.0, 15.0, 1152.0
0.8000000000000003, 0.987146529562982, 0.9956784788245462, 0.9913941480206541, 0.9444744688367491, 0.7530332924617408, 1.691169657428186, 1.0142718821167491, 5.0, 15.0, 1152.0
0.8500000000000003, 0.9794344473007712, 0.9878997407087294, 0.9836488812392428, 0.9328536226561083, 0.7403584778519557, 1.6848790707374672, 1.0091395156434884, 14.0, 24.0, 1143.0
0.9000000000000004, 0.9005998286203942, 0.9083837510803803, 0.90447504302926, 0.8764395241529574, 0.6849154249893635, 1.6070958002097575, 0.9266134631361782, 106.0, 116.0, 1051.0
0.9500000000000004, 0.4498714652956298, 0.45375972342264476, 0.4518072289156626, 0.6755440776045784, 0.5162279684253152, 1.2224199169175425, 0.6210981964794193, 632.0, 642.0, 525.0
Avg, 0.9248500428449014, 0.9328435609334484, 0.9288296041308087, 0.9093952217773517, 0.7210117252800359, 1.6435602823589825, 1.0032048222500713, --, --, --
Time: 15.306899420001173
