IoU, Prec., Rec., F1, ang. err., std. ang. err., cent. err., std. cent. err. ,F. Neg, F. Pos, T. Pos 
0.5, 0.9825632083696599, 0.9740708729472775, 0.978298611111111, 0.8825522631757061, 0.6602697597137944, 0.0, 0.0, 30.0, 20.0, 1127.0
0.55, 0.9825632083696599, 0.9740708729472775, 0.978298611111111, 0.8825522631757061, 0.6602697597137944, 0.0, 0.0, 30.0, 20.0, 1127.0
0.6000000000000001, 0.9825632083696599, 0.9740708729472775, 0.978298611111111, 0.8825522631757061, 0.6602697597137944, 0.0, 0.0, 30.0, 20.0, 1127.0
0.6500000000000001, 0.9825632083696599, 0.9740708729472775, 0.978298611111111, 0.8825522631757061, 0.6602697597137944, 0.0, 0.0, 30.0, 20.0, 1127.0
0.7000000000000002, 0.981691368788143, 0.9732065687121867, 0.9774305555555556, 0.8810617519452775, 0.658664981671636, 0.0, 0.0, 31.0, 21.0, 1126.0
0.7500000000000002, 0.980819529206626, 0.9723422644770959, 0.9765625, 0.8796988933472351, 0.6573688305332371, 0.0, 0.0, 32.0, 22.0, 1125.0
0.8000000000000003, 0.979947689625109, 0.9714779602420052, 0.9756944444444444, 0.8766631018125265, 0.6497308719708047, 0.0, 0.0, 33.0, 23.0, 1124.0
0.8500000000000003, 0.9712292938099389, 0.9628349178910977, 0.9670138888888888, 0.8649289448779519, 0.63971367924828, 0.0, 0.0, 43.0, 33.0, 1114.0
0.9000000000000004, 0.9040976460331299, 0.8962834917891098, 0.9001736111111112, 0.8151482262394445, 0.605307426325062, 0.0, 0.0, 120.0, 110.0, 1037.0
0.9500000000000004, 0.46207497820401044, 0.4580812445980985, 0.4600694444444444, 0.6954689478480635, 0.5022360205620614, 0.0, 0.0, 627.0, 617.0, 530.0
Avg, 0.9210113339145597, 0.9130509939498703, 0.9170138888888887, 0.8543178918773323, 0.6354100849166259, 0.0, 0.0, --, --, --
Time: 15.285420892005277
