IoU, Prec., Rec., F1, ang. err., std. ang. err., cent. err., std. cent. err. ,F. Neg, F. Pos, T. Pos 
0.5, 0.9853951890034365, 0.9913569576490925, 0.9883670831538129, 0.8536950575314272, 0.662580317421944, 1.804748753814365, 1.085676856103227, 10.0, 17.0, 1147.0
0.55, 0.9845360824742269, 0.9904926534140017, 0.9875053856096511, 0.8544041942711696, 0.6624341190804743, 1.794858970974238, 1.0332169244525085, 11.0, 18.0, 1146.0
0.6000000000000001, 0.9836769759450171, 0.989628349178911, 0.986643688065489, 0.8550092886972788, 0.66240668363676, 1.7867862086351018, 0.9968878183132392, 12.0, 19.0, 1145.0
0.6500000000000001, 0.9836769759450171, 0.989628349178911, 0.986643688065489, 0.8550092886972788, 0.66240668363676, 1.7867862086351018, 0.9968878183132392, 12.0, 19.0, 1145.0
0.7000000000000002, 0.9836769759450171, 0.989628349178911, 0.986643688065489, 0.8550092886972788, 0.66240668363676, 1.7867862086351018, 0.9968878183132392, 12.0, 19.0, 1145.0
0.7500000000000002, 0.9802405498281787, 0.986171132238548, 0.983196897888841, 0.8537040878992057, 0.6614402043005948, 1.77422904253439, 0.9756902508859663, 16.0, 23.0, 1141.0
0.8000000000000003, 0.9725085910652921, 0.9783923941227312, 0.9754416199913829, 0.8511374079218851, 0.6562540009307584, 1.757542589358172, 0.9610114414112346, 25.0, 32.0, 1132.0
0.8500000000000003, 0.9080756013745704, 0.9135695764909249, 0.910814304179233, 0.8260705301509087, 0.6195953974346107, 1.6499067445859024, 0.8572846493308907, 100.0, 107.0, 1057.0
0.9000000000000004, 0.6563573883161512, 0.6603284356093345, 0.6583369237397673, 0.7399511946514068, 0.5183629543985571, 1.408372727309092, 0.718243641296301, 393.0, 400.0, 764.0
0.9500000000000004, 0.1056701030927835, 0.1063094209161625, 0.10598879793192591, 0.38673722029992225, 0.2499473320429628, 0.9585331241918363, 0.6104934319758238, 1034.0, 1041.0, 123.0
Avg, 0.8543814432989691, 0.8595505617977528, 0.8569582076691082, 0.7930727558817762, 0.6017834376520182, 1.6508550578673298, 0.9232280650395671, --, --, --
Time: 14.872478888996284
