val_loss,val_regression_loss,val_classification_loss,loss,regression_loss,classification_loss,mAP,lr
1.0107553005218506,0.4837355613708496,0.2744904160499573,1.5320678951195728,0.691688,0.84037995,0.8189734529151986,1e-05
0.5800026059150696,0.41425269842147827,0.07241952419281006,0.6326104286644194,0.4760092,0.15660125,0.9908209814930585,1e-05
0.522965133190155,0.3752848505973816,0.045328933745622635,0.47003746731781665,0.4136815,0.056356005,0.9961611538561823,1e-05
0.47120460867881775,0.34540635347366333,0.03060377761721611,0.4179712254324077,0.38214007,0.03583119,0.9978260390731908,1e-05
0.41328704357147217,0.34076327085494995,0.02410028874874115,0.3926515570025385,0.36704698,0.025604598,0.9971265289481882,1e-05
0.3842114508152008,0.3178104758262634,0.019081123173236847,0.3616952265118375,0.3418413,0.019853912,0.9973089818481808,1e-05
0.34376227855682373,0.31205782294273376,0.016193896532058716,0.3418727201628096,0.3260282,0.015844462,0.9979612021977728,1e-05
0.3082524538040161,0.3002448081970215,0.013430950231850147,0.3263170956461518,0.31299222,0.013324872,0.9958808364473603,1e-05
0.3562060594558716,0.3219023644924164,0.011931581422686577,0.31504768781639914,0.30390444,0.011143224,0.9947281017645822,1e-05
0.3077348470687866,0.3059465289115906,0.010516898706555367,0.3070336065634533,0.2972366,0.009796919,0.9948629501367414,1e-05
0.30827465653419495,0.3038910925388336,0.009943433105945587,0.2981752597347454,0.2895341,0.008641249,0.9937988667547908,1e-05
0.26277926564216614,0.29121726751327515,0.009297145530581474,0.29099899902939796,0.2832909,0.007708089,0.9953801674821756,1e-05
0.2343047857284546,0.2944236099720001,0.008802833035588264,0.27653922770678263,0.26956913,0.0069700773,0.9954837655162356,1e-05
0.24672271311283112,0.2853652834892273,0.00786643847823143,0.2750227843169813,0.2686722,0.0063505694,0.9953540141299622,1e-05
0.22514037787914276,0.28747230768203735,0.007307709194719791,0.2712624646079393,0.26533073,0.005931811,0.991735874011082,1e-05
0.30932438373565674,0.2872452735900879,0.006747634150087833,0.26778664094982324,0.26237378,0.005412844,0.9920486534783173,1e-05
0.21734437346458435,0.2847583293914795,0.006552903912961483,0.2530673957993219,0.2480241,0.0050432677,0.9920648710482032,1e-05
0.25821927189826965,0.31559231877326965,0.0064048380590975285,0.24648228632631125,0.24183793,0.0046443637,0.9953831752002087,1e-05
0.21405351161956787,0.27352041006088257,0.005920586176216602,0.25061062323274436,0.24622917,0.004381508,0.9920156193693646,1e-05
0.1967698037624359,0.2726065516471863,0.005655079614371061,0.23540983790600742,0.23153655,0.0038733154,0.9922681263016253,1e-05
0.1903477907180786,0.2692844867706299,0.0057070585899055,0.23087479799617955,0.22703835,0.003836415,0.9944480375797744,1e-05
0.187143474817276,0.2771279513835907,0.006078327540308237,0.2253292731848764,0.22186875,0.0034605456,0.9939168151006166,1e-05
0.21052998304367065,0.26939478516578674,0.005469363648444414,0.21997122349286521,0.21663113,0.0033400888,0.9941842018921092,1e-05
0.20553657412528992,0.27100688219070435,0.005222952924668789,0.2181646265319468,0.21501578,0.0031487816,0.996302495379592,1e-05
0.18473432958126068,0.2715108394622803,0.0051765828393399715,0.21389845731081786,0.21088016,0.0030183757,0.9966368578135989,1e-05
