val_loss,val_regression_loss,val_classification_loss,loss,regression_loss,classification_loss,mAP,lr
4.580310821533203,0.5599972009658813,0.20349575579166412,1.2862307454901512,0.7696839,0.516547,0.9280547879504611,1e-05
8.381889343261719,0.4807187616825104,0.18025515973567963,0.6254490416760397,0.5120461,0.113403,0.9320306180799003,1e-05
2.3524093627929688,0.42924201488494873,0.092461958527565,0.5207627665514898,0.44335452,0.077408314,0.9582851103567444,1e-05
3.753539562225342,0.4114483594894409,0.09029059112071991,0.4404095203587503,0.39965412,0.040755503,0.972197580572626,1e-05
0.26095810532569885,0.3910180926322937,0.053262513130903244,0.39548106183006304,0.36694583,0.02853531,0.9697285399308067,1e-05
1.743118405342102,0.3906818628311157,0.08104387670755386,0.36536365081415034,0.34288526,0.022478325,0.9711630888194618,1e-05
0.4141881465911865,0.3566148281097412,0.03216947987675667,0.3384944350844381,0.32090604,0.017588368,0.9753247593520257,1e-05
0.41608312726020813,0.33967211842536926,0.037155162543058395,0.32059478894289994,0.30658102,0.014013767,0.9770924746612106,1e-05
0.7410816550254822,0.33941134810447693,0.0289768036454916,0.30234965484123677,0.2897125,0.012637093,0.9900645684725642,1e-05
0.22165167331695557,0.3216722905635834,0.02470124326646328,0.29045135012314527,0.27987713,0.010574227,0.9873798651426118,1e-05
0.9947340488433838,0.31383416056632996,0.03954058140516281,0.27340606827982067,0.26383728,0.009568879,0.9891919499952029,1e-05
0.816180408000946,0.3105431795120239,0.03581500053405762,0.2637268716574624,0.255378,0.008348907,0.9875312705115478,1e-05
0.21537187695503235,0.29681214690208435,0.030289342626929283,0.25414181330181046,0.24787576,0.006266072,0.986390096305556,1e-05
0.5026006698608398,0.293276309967041,0.026311175897717476,0.24549293802155803,0.2397472,0.005745842,0.9795812562010271,1e-05
0.6904845833778381,0.2873986065387726,0.03175342455506325,0.23453275998955928,0.22955072,0.004982002,0.9861263829428307,1e-05
0.01432961504906416,0.2846955955028534,0.02446558326482773,0.22782179271305117,0.22377843,0.004043373,0.9867969680536105,1e-05
0.10134066641330719,0.2824554145336151,0.021473785862326622,0.22474398854609992,0.22070567,0.0040383465,0.9835425010177226,1e-05
0.16706211864948273,0.27832847833633423,0.042376238852739334,0.21839726055878167,0.21515194,0.0032453705,0.9883846586842135,1e-05
0.961010217666626,0.2708931565284729,0.035212382674217224,0.21291717312551667,0.2098528,0.0030642697,0.9846502718271961,1e-05
0.3985344171524048,0.2768479287624359,0.027104569599032402,0.20809573664807673,0.20547096,0.0026247601,0.9866252136841429,1e-05
0.9578287601470947,0.2684483230113983,0.04421199485659599,0.20323043991744466,0.20007916,0.0031513541,0.9894551004847159,1e-05
0.4153206944465637,0.26744207739830017,0.02679690718650818,0.202005611538303,0.19895765,0.0030480025,0.9865167048773015,1e-05
1.6078898906707764,0.2704193890094757,0.036960795521736145,0.1927684452833429,0.19067733,0.002091029,0.9832636562768629,1e-05
0.9208310842514038,0.2565448582172394,0.030930466949939728,0.19398156012851495,0.19105847,0.0029230963,0.9835684184539893,1e-05
1.0034853219985962,0.2602117359638214,0.03194055333733559,0.18677660695039722,0.18501268,0.0017638709,0.9858185181064378,1e-05
