val_loss,val_regression_loss,val_classification_loss,loss,regression_loss,classification_loss,mAP,lr
3.0195887088775635,0.5489782691001892,0.20263808965682983,1.2459818688456459,0.7551383,0.49084368,0.9320078601651252,1e-05
1.5240004062652588,0.48920348286628723,0.10377141833305359,0.6073759394236887,0.505008,0.10236821,0.9483707318200322,1e-05
2.9696192741394043,0.4341528117656708,0.09101700037717819,0.49512850925928414,0.4379494,0.057179254,0.9620811236574751,1e-05
2.0486655235290527,0.4082561135292053,0.06256067752838135,0.43489222911496955,0.39584586,0.039046228,0.9711129708286863,1e-05
0.7978894710540771,0.3792670667171478,0.042837221175432205,0.40181088291409645,0.36744377,0.03436719,0.9724358021139818,1e-05
1.357545018196106,0.36753135919570923,0.04152783378958702,0.36221857824259335,0.34142002,0.020798536,0.9764203651955246,1e-05
1.314620018005371,0.3532697558403015,0.037899233400821686,0.338367571583902,0.32135856,0.017008858,0.977130482326843,1e-05
0.19117537140846252,0.33955278992652893,0.02612764574587345,0.31735079741397065,0.30403543,0.013315407,0.9805729293017904,1e-05
0.39068979024887085,0.33641108870506287,0.027108432725071907,0.2988428936793817,0.2874325,0.011410396,0.9799608407889873,1e-05
0.3812859058380127,0.3283722698688507,0.02959754317998886,0.28851992154736167,0.2786549,0.009864924,0.9830454727467487,1e-05
0.11371996998786926,0.3146418631076813,0.022920841351151466,0.2722728187206917,0.2645316,0.0077410685,0.9803179377276933,1e-05
0.6758760809898376,0.3055759072303772,0.030272360891103745,0.26166866285231405,0.25363213,0.008036567,0.9814962068303372,1e-05
1.1946109533309937,0.3048889636993408,0.033356036990880966,0.25450331655377506,0.24793951,0.0065637864,0.9767227150036455,1e-05
1.4624416828155518,0.29301849007606506,0.03691931813955307,0.24616514214360127,0.23920994,0.0069551324,0.9846969411542145,1e-05
2.6490907669067383,0.29448848962783813,0.04719001054763794,0.23426922824102683,0.22900087,0.005268488,0.9799710361598565,1e-05
0.7888557314872742,0.28881528973579407,0.02856941893696785,0.23021749131100616,0.22582617,0.0043912837,0.9762523492417197,1e-05
0.0611119344830513,0.28119513392448425,0.021918419748544693,0.2274455982938904,0.2235964,0.0038492125,0.9868490598951433,1e-05
0.07875829935073853,0.2852175235748291,0.023217547684907913,0.22143952642390644,0.21787754,0.003562079,0.9814432929695944,1e-05
0.3388647437095642,0.2843911051750183,0.02453572116792202,0.21122968707944342,0.20786393,0.0033657951,0.9801148871743542,1e-05
0.3906098008155823,0.2735837697982788,0.025431716814637184,0.20698828553931195,0.20403716,0.0029511254,0.9843702459767569,1e-05
0.13077232241630554,0.27972713112831116,0.024200398474931717,0.20571854411658871,0.20283718,0.0028814517,0.9828340717642216,1e-05
0.185689315199852,0.27838224172592163,0.026729987934231758,0.19919031538062273,0.1959751,0.0032152485,0.9857322741123378,1e-05
0.4081493020057678,0.2589968144893646,0.02560432255268097,0.19502201195163463,0.192796,0.0022258596,0.98671213428865,1e-05
0.0702986791729927,0.2564142644405365,0.022884123027324677,0.1906440944596044,0.18855202,0.0020920725,0.9865478647481537,1e-05
0.03421304002404213,0.2582152187824249,0.0246877484023571,0.18778534646378384,0.1861242,0.0016610562,0.98545743296955,1e-05
