val_loss,val_regression_loss,val_classification_loss,loss,regression_loss,classification_loss,mAP,lr
1.1358102560043335,0.4803103804588318,0.4373830258846283,1.5841597778561674,0.6809773,0.9031823,0.7390360629683926,1e-05
0.5993165373802185,0.4104350507259369,0.0988193154335022,0.675499313591439,0.47861084,0.19688831,0.9858242082959049,1e-05
0.4805695414543152,0.37323427200317383,0.049979567527770996,0.48963004884160594,0.4224269,0.067203216,0.9934330986126179,1e-05
0.43121495842933655,0.35050877928733826,0.03460714966058731,0.4221499470281012,0.38269407,0.03945594,0.9947982987113222,1e-05
0.38925883173942566,0.33770743012428284,0.025179173797369003,0.38634955837034884,0.3586973,0.02765224,0.9973460091931584,1e-05
0.41827502846717834,0.3475673198699951,0.02009088173508644,0.36323080791367424,0.3423838,0.020847077,0.9952505790396386,1e-05
0.3796226978302002,0.31985756754875183,0.017577145248651505,0.349174410564664,0.3323893,0.01678518,0.9948742055553498,1e-05
0.3808596730232239,0.32191210985183716,0.013763951137661934,0.3292253687517879,0.3151387,0.014086599,0.9953651976351119,1e-05
0.33550986647605896,0.3008405566215515,0.012628992088139057,0.3191455002460215,0.30749798,0.011647621,0.9941428150683567,1e-05
0.2996307909488678,0.3096275329589844,0.011413132771849632,0.3075379683279697,0.29751703,0.010020897,0.9961226978756816,1e-05
0.2940332293510437,0.29181191325187683,0.010047070682048798,0.29896214411214544,0.2901017,0.008860384,0.9952022829923471,1e-05
0.2349376380443573,0.28650692105293274,0.009264720603823662,0.2883267397129977,0.2808005,0.0075261947,0.9968373067297014,1e-05
0.24571461975574493,0.2928338348865509,0.008328679017722607,0.27698331965524475,0.27020863,0.0067746737,0.9952926214916524,1e-05
0.239261195063591,0.2875605821609497,0.007805176079273224,0.28109662312968275,0.27464977,0.006446799,0.9936959134864825,1e-05
0.30363380908966064,0.29304200410842896,0.007818231359124184,0.26767177341712844,0.26202458,0.0056471266,0.9963702179989968,1e-05
0.29079779982566833,0.29580482840538025,0.007350544445216656,0.264195453191613,0.2588996,0.0052958266,0.9939636291566138,1e-05
0.22372078895568848,0.28112223744392395,0.006611625663936138,0.2592238365316097,0.25440454,0.004819344,0.9966073437402158,1e-05
0.2429226040840149,0.2856937348842621,0.006597188767045736,0.25039946547720904,0.24585333,0.004546195,0.9930692095905393,1e-05
0.2223586142063141,0.2752803862094879,0.0062431939877569675,0.24636923356188667,0.24224338,0.004125737,0.9938855471170804,1e-05
0.2106052041053772,0.2843549847602844,0.005774158053100109,0.24200070713773186,0.23816112,0.003839619,0.9959106239221942,1e-05
0.2111840397119522,0.2675655782222748,0.005819541402161121,0.23428705435844116,0.23061107,0.0036760038,0.9939743349645209,1e-05
0.21296948194503784,0.26961925625801086,0.005575066898018122,0.22588184972604117,0.22265235,0.0032294602,0.993290965878165,1e-05
0.21513999998569489,0.27269992232322693,0.005652847699820995,0.21978638831664016,0.21665008,0.0031362732,0.9940973718139696,1e-05
0.20624704658985138,0.27238279581069946,0.005733118392527103,0.21919649006959832,0.2162562,0.0029402766,0.9946359584602156,1e-05
0.19596226513385773,0.2608519196510315,0.005167672410607338,0.21153414306909213,0.20865527,0.0028788284,0.9934810335896076,1e-05
