val_loss,val_regression_loss,val_classification_loss,loss,regression_loss,classification_loss,mAP,lr
1.1417182683944702,0.4654410481452942,0.3297356963157654,1.516273671646177,0.67355394,0.84271955,0.8024966798537861,1e-05
0.6522027254104614,0.41971907019615173,0.07873363792896271,0.6452131113152445,0.47474393,0.17046916,0.9873891580816435,1e-05
0.4593357443809509,0.36924976110458374,0.04161949083209038,0.47125959469948286,0.41509295,0.05616674,0.9917828433765619,1e-05
0.4420240521430969,0.35521233081817627,0.028531011193990707,0.4148438242666515,0.38033667,0.03450725,0.9954253488617717,1e-05
0.4051242768764496,0.33041292428970337,0.020559024065732956,0.3807605861881633,0.35651731,0.024243219,0.9948286283958262,1e-05
0.36607441306114197,0.32393378019332886,0.016546379774808884,0.36114282685297505,0.34295467,0.01818829,0.9960481006972102,1e-05
0.31402578949928284,0.31183141469955444,0.014084352180361748,0.341397552854485,0.3269728,0.014424747,0.9963856832783663,1e-05
0.3099731504917145,0.3059614598751068,0.011773469857871532,0.3278022121959998,0.31597456,0.011827592,0.9948013815404186,1e-05
0.2958613932132721,0.3008887767791748,0.010511308908462524,0.31392671246035597,0.30394375,0.009982924,0.9948915654532287,1e-05
0.27708691358566284,0.31480199098587036,0.009941047988831997,0.30927866104024426,0.3006869,0.008591776,0.9973580446212578,1e-05
0.2600456178188324,0.2939222455024719,0.008508235216140747,0.29507104275219237,0.28738773,0.0076833772,0.9954787438725408,1e-05
0.23164793848991394,0.284493088722229,0.007607028819620609,0.283507292561325,0.27685764,0.0066496036,0.9978725039517405,1e-05
0.23677943646907806,0.2818257510662079,0.007068597711622715,0.2783514404278479,0.27228272,0.0060686357,0.9949894044027736,1e-05
0.23727820813655853,0.29505524039268494,0.00676360260695219,0.270242490472249,0.2646853,0.00555711,0.9978233221158312,1e-05
0.21281841397285461,0.27197980880737305,0.006198099348694086,0.26385676617055764,0.25887114,0.0049855863,0.9937705625768465,1e-05
0.25225794315338135,0.2831451892852783,0.006212458945810795,0.25853640940270306,0.25399008,0.0045463936,0.9980626615333876,1e-05
0.20465214550495148,0.26913273334503174,0.0059308381751179695,0.25213549051571776,0.24779828,0.0043371413,0.9954091972127961,1e-05
0.21152740716934204,0.27991804480552673,0.006016159430146217,0.25231110934674006,0.24829406,0.004017044,0.9965776545648831,1e-05
0.20842956006526947,0.27203094959259033,0.005239893216639757,0.24551043903202185,0.24159727,0.0039131674,0.9946072798872374,1e-05
0.18508832156658173,0.2658264636993408,0.005173968151211739,0.23665232487298823,0.23316424,0.003488157,0.9947199174332069,1e-05
0.17913426458835602,0.2655467391014099,0.004831281490623951,0.22912747297941902,0.2259754,0.0031521255,0.9940567101994169,1e-05
0.2073826789855957,0.2694314122200012,0.005185706540942192,0.2305575654508523,0.22749414,0.0030634124,0.9941868631728206,1e-05
0.19664111733436584,0.26218050718307495,0.004799532704055309,0.22447398985609596,0.22151518,0.0029587976,0.9958912494604633,1e-05
0.21701426804065704,0.2627283036708832,0.004673701245337725,0.22454331090880764,0.221735,0.0028082768,0.9945496239569751,1e-05
0.2111731320619583,0.2775415778160095,0.004776528105139732,0.21349253834305723,0.2108582,0.0026343989,0.9962580018116713,1e-05
