val_loss,val_regression_loss,val_classification_loss,loss,regression_loss,classification_loss,mAP,lr
6.353170871734619,0.5554431676864624,0.21805709600448608,1.2958345091854684,0.7637482,0.53208625,0.9226151517422706,1e-05
2.5333738327026367,0.4727284610271454,0.11869772523641586,0.6115089995466699,0.5041885,0.10732062,0.9517294381821416,1e-05
1.6638901233673096,0.426616370677948,0.06992579996585846,0.49995471996189367,0.43346232,0.06649244,0.9724388461279989,1e-05
0.23210838437080383,0.40115174651145935,0.04332539066672325,0.4354818556645904,0.39426187,0.041220117,0.9736211873280036,1e-05
0.13401296734809875,0.37995901703834534,0.03557990863919258,0.38969206689584135,0.36092523,0.028766748,0.9716863273892355,1e-05
0.4183499813079834,0.36552679538726807,0.03966773301362991,0.3580403815239969,0.3361885,0.02185199,0.9742970172531513,1e-05
0.1469046175479889,0.34824055433273315,0.023488832637667656,0.33554180080513235,0.31804186,0.01749984,0.9762462819502129,1e-05
0.02669553831219673,0.3304985761642456,0.024065986275672913,0.31717869546499594,0.3034885,0.013690173,0.9772847932503048,1e-05
0.0982736349105835,0.3271656930446625,0.021784797310829163,0.29780373328854565,0.28663772,0.011166023,0.98423030886111,1e-05
0.054304592311382294,0.3193044662475586,0.019647419452667236,0.2862878605215387,0.27614093,0.01014698,0.9825325942358728,1e-05
0.05227624624967575,0.3045874834060669,0.01729419268667698,0.2724861180904554,0.26410255,0.008383452,0.9827440626409432,1e-05
0.0289684496819973,0.31092509627342224,0.01907082088291645,0.25923624434565706,0.25227338,0.0069629117,0.9795160186246563,1e-05
0.02869775891304016,0.30599913001060486,0.01597253419458866,0.25017488868456206,0.24324082,0.0069340616,0.9813607509356872,1e-05
0.0903005599975586,0.2993122339248657,0.01941538415849209,0.24409906581832394,0.23895164,0.0051473654,0.9859482172259988,1e-05
0.25646522641181946,0.28549301624298096,0.022320684045553207,0.2360744196985068,0.23140892,0.0046655275,0.9827735351326831,1e-05
0.10910828411579132,0.2981390058994293,0.022325271740555763,0.22708725344479622,0.22220808,0.004879244,0.9802954922803857,1e-05
0.2585334777832031,0.2707565426826477,0.022000905126333237,0.2223648282800584,0.21869543,0.0036692997,0.9877889110197164,1e-05
0.2910454571247101,0.28207722306251526,0.020852243527770042,0.21668637983712682,0.21324551,0.0034407633,0.987013081292583,1e-05
1.6879396438598633,0.27785608172416687,0.03955831006169319,0.21338968259118932,0.21018043,0.003209391,0.9872760839707273,1e-05
1.1544666290283203,0.2664395272731781,0.03520616516470909,0.2078148854211182,0.20448211,0.0033327704,0.989861331717454,1e-05
0.17198386788368225,0.26601994037628174,0.020888207480311394,0.19954596318669074,0.19686982,0.0026760905,0.9899841232985704,1e-05
0.3644794821739197,0.26292863488197327,0.029360370710492134,0.19689793245499293,0.19443214,0.0024657215,0.9889885355618783,1e-05
0.13572093844413757,0.2567621171474457,0.018592368811368942,0.19513849620626267,0.19256203,0.0025765088,0.9871543835763243,1e-05
2.117948532104492,0.26527008414268494,0.04122830554842949,0.19071332495795315,0.18871984,0.0019935,0.9886429761401789,1e-05
2.75864315032959,0.25024327635765076,0.05038266256451607,0.18794268307000436,0.18611598,0.0018267301,0.9876805796217178,1e-05
